DT,LAT,LON,coast_km,TEMP,SAL,FL,filelistTB,Akashiwo,Alexandrium_catenella,Asterionellopsis,Cera_Dact_Deto_Guin,Chaetoceros,Cylindrotheca,Dictyocha,Dinophysis,Eucampia,Gymnodinium,Hete_Scri,Katodinium,Lauderia,Leptocylindrus,Navicula,Nitzschia,Prob_Rhiz,Pseudonitzschia,Skeletonema,Thalassiosira,unclassified,diatom,dino,dino_diat_ratio,avNASC,transect
2019-08-17 10:43:00,48.3956582777778,-125.367808083333,41.0794507253038,13.2962333333333,32.1749166666667,2.665,D20190817T104323_IFCB777,0,18990.3580848843,580.635282680919,3394.24450270729,10389.9068568624,0,1047.89854692317,15433.4286450233,8577.42364382727,49387.1793202823,11321.681009416,4425.65637434214,20340.1126758789,2741.24670393562,0,442.050165595727,229.309989346865,366.160179997604,2491.71919385,0,101219.443281077,49552.8091946826,99558.303433948,0.303004805145329,NaN,
2019-08-17 11:07:00,48.3949585,-125.459540055556,44.7564281660592,11.8841333333333,31.97385,1.95166666666667,D20190817T110753_IFCB777,0,6486.62886790817,1349.09101244255,10703.1173716466,27934.4641180553,0,678.399198035872,11258.6357970674,10323.469189897,31017.2246735344,4407.3665740131,2848.78500215564,48708.721583049,148.575972236349,0,0,3510.3214465386,2342.2032017342,9440.88999609649,816.47234094431,33296.1425368261,115277.32623264,56018.6409146786,-0.313407341501066,NaN,
2019-08-17 11:32:00,48.3956185277778,-125.552971,49.0636785301747,12.7748333333333,31.7869333333333,4.8515,D20190817T113222_IFCB777,0,3810.84420374291,11404.3422471874,96028.4090787313,266178.750088231,0,3237.63639732972,10652.4291959462,3856.84104482959,98445.1422813915,6071.19813422961,6317.14182459034,141127.391144826,2534.31825462606,0,408.247442501353,12304.7597072515,3597.79414190356,49856.2761943383,23069.9522519225,128557.837313411,610367.081596349,125296.755639901,-0.687648522787966,NaN,
2019-08-17 11:56:00,48.3946054722222,-125.578060083333,50.4129565415795,11.2506666666667,31.8974666666667,2.81441666666667,D20190817T115652_IFCB777,0,3068.58092313409,1649.71884424278,10141.6901318024,65189.7816825446,0,0,9946.86236740261,6730.47454927364,16509.0667165357,1067.16052042089,1104.14473668861,55921.4261769096,770.436562501822,0,0,0,414.640066684867,13093.1456385145,0,78966.0569455353,153911.313652474,31695.8152641819,-0.686257737968236,NaN,
2019-08-17 12:21:00,48.3948643611111,-125.594302611111,51.2309944387179,13.8068,31.7581666666667,3.2005,D20190817T122122_IFCB777,0,0,874.535005269919,57431.1853165396,134010.298003302,0,1578.4465672758,13096.0560281621,2442.78753165657,66189.5977817181,4827.62329052056,5049.31052113796,127376.741101195,3044.79892285392,0,673.95145139044,3055.51133608821,2096.49802516353,26434.754007279,2460.1894235031,86102.2300516587,359901.250124242,89162.5876215387,-0.605997027283956,NaN,
2019-08-17 12:45:00,48.3981635277778,-125.651928666667,53.9009904794501,14.2669166666667,31.68605,6.47958333333333,D20190817T124552_IFCB777,0,10912.5746269497,13896.1460285402,189990.550984321,563897.08861628,0,5787.21895696713,8929.15598036476,23960.7382531326,150993.368717909,19117.8813714526,8680.93103021269,228110.760858811,6033.07372231745,0,212.091621802021,14542.7392117578,7875.76824531997,89579.6664885729,5993.91700901367,730141.28060233,1144092.54103987,198633.911726889,-0.760405952095808,NaN,
2019-08-17 13:10:00,48.3971727222222,-125.720142333333,57.0942538254937,16.1140833333333,31.8873333333333,2.64908333333333,D20190817T131022_IFCB777,0,5292.59026132799,1383.1063795386,19277.8434947175,63015.635453864,0,356.14204851179,2705.21476847529,6016.84824516302,21872.5903229276,1695.61890511242,3780.86458543972,84247.9764930361,1952.03349449144,0,216.066195678681,2090.96413937793,14590.0681446242,18534.9522612532,0,34752.7344399201,211325.494301745,35346.878843283,-0.77659059082293,NaN,
2019-08-17 13:34:00,48.3959697777778,-125.699494194444,56.2296383488556,16.2548166666667,31.9544166666667,2.47316666666667,D20190817T133452_IFCB777,0,10697.0877950895,1617.73956294776,50897.5859103618,26138.0910189743,0,0,35479.88949716,1815.68563467396,13952.9309632822,639.700069475794,2333.91215445029,20595.539251367,1349.19825452402,0,0,19330.7645971298,43769.0850111957,7573.96456490663,0,66079.7716986797,173087.653806081,63103.5204794578,-0.438208129266224,41.0334757142857,x85
2019-08-17 13:59:00,48.3977491666667,-125.586171527778,50.5805571410242,12.7199,31.81805,3.23166666666667,D20190817T135921_IFCB777,0,6736.05578611075,3146.85598672897,38608.2155068743,152493.202303223,0,1232.73590730571,2824.43852699928,7718.23412194367,38769.1651867062,1709.9831656302,3230.06290047912,81115.4536481201,1714.62675658729,0,0,4624.79256323881,6511.73020064373,21476.5532275143,2915.37766989051,39433.5394195831,320325.041984765,53269.7055659256,-0.779103798516084,1127.46090285714,x85
2019-08-17 14:48:00,48.3965397222222,-125.36366025,40.8482961654523,12.5797166666667,32.1837166666667,2.97541666666667,D20190817T144829_IFCB777,0,2037.76903667586,1475.05025196448,7773.88187862313,30482.7371460525,0,2534.68442628176,25105.102817982,3710.03471753525,41282.6891335203,4039.50358070246,3194.1340945894,37078.3384720469,470.052563887801,0,0,627.647083615311,1103.58571195825,4318.21402334237,651.731893831473,37485.1977669844,87691.2737428574,75659.1986634701,-0.0640938535960824,3686.97222333333,x85
2019-08-17 15:12:00,48.3975176944444,-125.304091638889,38.8710397217392,13.0143666666667,32.3817333333333,2.68366666666667,D20190817T151259_IFCB777,0,4789.23276833205,600.167796399721,12474.3911563445,28975.2153624304,0,1471.84850934395,7766.45355659448,10341.5115325876,48377.1544224075,3538.72285909885,2353.26618530747,47000.1266178721,814.509575193071,0,0,895.215592860973,988.908884059874,912.765546500516,867.755880388201,34764.5785034085,103870.567944637,66824.8297917403,-0.19155232716259,NaN,
2019-08-17 15:37:00,48.3923065,-125.349428666667,40.7854517917563,13.6062333333333,32.3426333333333,2.81416666666667,D20190817T153728_IFCB777,0,20481.158674147,0,13412.8524783116,19277.5142121733,0,3559.33167479243,29250.8195216189,8974.34327837059,63819.9109927316,13465.2148129433,7046.59525109415,95721.1430895478,3241.80031221229,0,0,2058.41679576404,2920.26740912056,3290.4752026718,0,111119.505061208,148896.812778172,134063.699252535,-0.0455738799981894,NaN,
2019-08-17 16:01:00,48.3959486388889,-125.381159694444,41.5287589168819,13.5026833333333,32.3971666666667,2.62258333333333,D20190817T160158_IFCB777,0,4212.12402178205,172.93251569834,7771.92050733798,16554.5682096909,0,1401.57138040988,9701.65319553101,6588.78538093696,36684.6388882252,5882.88444575594,2087.67856569828,40365.310008407,1146.08598209874,0,0,0,1371.85019344167,0,414.274144366095,71218.1122920317,74385.7269419777,58568.9791169925,-0.103820380744979,NaN,
2019-08-17 16:26:00,48.4028306944444,-125.411447472222,42.0307361754054,14.5516333333333,32.3679,2.57708333333333,D20190817T162627_IFCB777,0,14689.5334269015,416.036358933816,11416.5831490079,16393.6703215877,0,707.607764172572,10581.9695773168,10620.2652473939,54561.4878091577,7738.70921353253,2843.16220516612,39815.9320895347,3798.76175731138,0,0,0,309.839434423443,1719.16896805068,0,83162.3028900579,84490.2573262435,90414.8622320746,0.0294328552569414,NaN,
2019-08-17 16:50:00,48.3986015555556,-125.438196055556,43.5163671527824,14.1001666666667,32.25705,2.54791666666667,D20190817T165057_IFCB777,7552.0749648423,23565.8797637458,0,16560.7945909855,23699.7050536348,0,1032.65099809976,6428.37488544902,5554.16098959643,46908.3366506045,8433.28546212579,5861.65664706501,71710.9223955102,2522.86732759463,0,0,0,422.416447349211,3092.12272736868,1082.32459157893,48846.7482123724,124645.314123618,98749.6083738324,-0.101139660777149,NaN,
2019-08-17 17:15:00,48.3958406944445,-125.351786138889,40.5125257655499,12.35725,32.3385666666667,2.50783333333333,D20190817T171527_IFCB777,0,9619.37614826259,153.176728016495,7092.01043310017,11396.676141172,0,2034.95861589792,1825.39624094316,6765.97324516046,31133.578633949,2537.01501885892,4136.54799050848,43230.721142404,1220.8759312381,0,0,2455.38701270563,1834.8458286697,0,2194.96439280029,23932.5976635963,76344.6308552668,49251.9140325221,-0.190352257604163,NaN,
2019-08-17 17:39:00,48.3979088333333,-125.240104527778,37.2792934039898,14.0504666666667,32.3632333333333,2.568,D20190817T173956_IFCB777,0,28313.0763498836,10195.1739204564,47265.0372360673,140809.132490237,0,2664.4187579729,17755.7673543476,135830.958705895,85404.7326194695,12943.1808182003,6919.33080405527,135056.801864777,1728.3257846198,0,0,259.819616325684,1363.38869257911,17837.1673002488,6171.02261842063,147377.917877278,496516.828229627,151336.087945956,-0.515989474173383,677.970450666667,x85
2019-08-17 18:04:00,48.3971613841808,-125.124153983051,29.0612773278092,13.2902,32.3365166666667,2.51941666666667,D20190817T180426_IFCB777,11424.9684856886,30735.5824251555,632.345434338894,5366.85843196949,9663.31772001552,0,718.950162999476,14442.1287593533,15190.7486798927,58691.5006401142,10018.1351960061,3559.10551438523,34845.3364796758,860.855069891247,0,0,0,1601.62690218285,1023.5249799423,0,79477.9481990488,69184.6136979088,128871.421020703,0.270144189710642,138.030264,x85
2019-08-17 18:28:00,48.3981919166667,-125.015564944444,21.0719580553243,13.8908166666667,32.4784166666667,2.35441666666667,D20190817T182855_IFCB777,0,3091.50578927166,462.285403660652,853.962848211926,7074.11654280828,0,1257.85531509246,1103.11834952624,4631.76259851496,24785.4888965917,2430.35861932672,1728.83562593039,20249.1051990758,0,0,183.924749107385,0,140.192413565612,1486.4304614257,0,55607.8708311267,35081.7802163703,33139.3072806467,-0.0247374718031726,1018.55965614286,x85
2019-08-17 18:53:00,48.3982681388889,-124.902142444444,12.7509194393542,10.2223,32.7655166666667,2.32675,D20190817T185324_IFCB777,0,2347.0550608187,247.827329581002,3676.12620861362,6093.70063200624,0,1972.81100664849,3738.17585887943,2796.18688210344,12773.1386962093,2860.71176871499,666.474000215998,13211.9832723736,0,0,0,0,1345.39273943574,0,0,28446.5552201287,27371.2170641137,22385.5553848384,-0.0873227014241906,4042.0142725,x85
2019-08-17 19:17:00,48.3940586388889,-124.795214388889,4.91820306023747,NaN,NaN,2.892,D20190817T191754_IFCB777,0,0,148.909961747515,1757.20264673686,3629.20917606562,0,0,0,5379.98462426128,5863.7783326688,878.242753864662,301.982010878903,0,447.648700432563,0,0,0,647.130012919492,2616.87510373684,504.353950784568,6280.05891710936,15131.3141766847,7044.00309741236,-0.33202416113651,4.85453842857143,x85
2019-08-17 19:42:00,48.4399394166667,-124.760920361111,6.83900839501512,10.4470166666667,32.3086,2.50375,D20190817T194223_IFCB777,0,0,250.494298209521,4062.76674827841,5244.14323542342,0,215.280625787953,0,1844.33124286125,3987.15771671106,149.668058861062,682.325428542218,6891.39693951595,191.255789967081,0,0,0,989.931990458259,672.927622242484,0,6406.09800267087,20147.2478669564,4819.15120411434,-0.621176623071046,NaN,
2019-08-17 20:06:00,48.4814393333333,-124.723019,10.3584955025306,11.34545,31.8722166666667,2.25583333333333,D20190817T200653_IFCB777,0,0,127.930860714626,0,1447.96443366118,0,0,0,588.904166388692,5343.59452634063,181.612989251295,521.298572638069,0,259.144742591425,0,0,0,375.171504045603,0,0,11160.7361677197,2799.11570740152,6046.50608822999,0.334400336465319,NaN,
2019-08-17 20:31:00,48.5265196388889,-124.686184111111,7.01908960825711,11.5499333333333,31.7956166666667,2.28283333333333,D20190817T203121_IFCB777,0,0,0,22512.0412823473,7332.53478948161,0,857.405074588162,20090.4200377791,3855.14501707563,7987.94467453733,2288.32697626716,1874.81050120675,5080.07191796129,441.637265851703,0,0,0,0,0,0,38292.0197639461,39221.4302727175,32241.5021897904,-0.0851057616112176,NaN,
2019-08-17 20:55:00,48.5629824166667,-124.672815833333,4.62152147943241,11.8902833333333,31.70835,2.34791666666667,D20190817T205551_IFCB777,0,2733.91029742827,323.389762550254,1317.51073172958,37578.6323216951,0,3138.11304971654,3361.64662519805,13980.6029181942,19426.5105768106,1668.92939251739,1574.58389360204,16894.1176586185,153.96599086338,0,0,0,0,0,0,74507.5264910253,70248.219383651,28765.5807855564,-0.387753258246024,0.0383823333333333,x86
2019-08-17 21:20:00,48.5625926836158,-124.750510084746,5.4085730210795,11.7944166666667,31.66565,2.5905,D20190817T212021_IFCB777,0,1012.72817468915,0,9534.31692804245,5077.7051597164,0,341.797395050435,0,5514.60461025227,6956.66542583447,870.002036785099,2295.94687044876,8009.48500126416,802.390458322857,0,0,0,249.890680822072,2452.83086234073,0,19075.187242765,31641.2237007609,11135.3425077575,-0.453524416968888,0,x86
2019-08-17 21:44:00,48.5597919444444,-124.846062722222,8.79673858813101,11.4991,31.8016333333333,2.49266666666667,D20190817T214451_IFCB777,0,1356.12588618408,504.392737994894,989.349829485512,2635.97851947898,0,0,6094.11194473225,584.84663407718,8252.29150657202,308.849613564416,509.590761670012,649.583728747332,1112.53644097914,0,0,0,123.754025065495,2997.48888142973,0,9558.63717967324,9597.93079725826,16520.9697127228,0.235838961025607,0,x86
2019-08-17 22:09:00,48.5635900555555,-124.952336361111,13.4514390154751,11.5919166666667,31.96215,2.62733333333333,D20190817T220920_IFCB777,0,8141.33535930218,486.294356778463,1745.59174727249,11837.8967466775,0,872.816496061637,1278.69993303334,3313.27166272214,6943.46299367426,719.051340481531,328.1562137533,10558.0025788309,338.046842209146,0,0,0,0,0,0,23835.9227537459,28279.1039344906,17410.7058402446,-0.210639679821664,0,x86
2019-08-17 22:33:00,48.5636156944445,-125.048776805556,16.7600657142995,11.0566,32.1653666666667,2.61583333333333,D20190817T223350_IFCB777,7495.91016411572,1370.69973417989,0,1580.15952931203,3314.86021697771,0,0,1093.86186889637,1698.78934517914,8035.36407485852,814.378006273649,807.771334178095,9951.00608341512,197.814646710229,0,0,0,145.277451223696,1516.87818649989,0,22733.7826570261,18404.7854593178,19617.9851825022,0.027722183662207,0.5520374,x86
2019-08-17 22:58:00,48.5648260555556,-125.152705972222,17.701802632446,12.2107,32.3482833333333,2.56416666666667,D20190817T225819_IFCB777,0,4597.44183290457,134.256576342728,12566.0313930188,3967.03549256584,0,470.672095325404,4046.58845349825,8870.8687964089,26774.0334778382,5873.76495949248,3453.59000656407,29011.138904956,1724.66394460245,0,167.243828253427,0,1206.54887694732,0,0,43374.1665003319,57647.7878130955,44745.4187302976,-0.1100318973924,66.7884978333333,x86
2019-08-17 23:22:00,48.5640377595628,-125.264302786885,21.096265938287,14.1183,32.4027333333333,2.54233333333333,D20190817T232249_IFCB777,0,1897.31735172618,709.265558271854,0,4766.44196875061,0,837.096073717639,2470.35900391845,11526.0390451945,35981.1707724845,5387.43137132911,3365.94075865534,9355.25926246646,1360.98941011221,0,0,412.757576022387,126.820221616697,0,0,80048.9584907694,28257.5730424347,49102.2192581136,0.239959738116705,1051.26589657143,x86
2019-08-17 23:47:00,48.5627349166667,-125.38050075,26.9624309906863,11.4912,32.2908833333333,2.76675,D20190817T234718_IFCB777,0,3022.27932187616,630.595436843889,738.571463915501,6281.66653509143,0,1416.0474931343,4975.58860962416,2631.049740525,25955.2102397018,5407.30720966009,5519.73057659029,17187.6045310278,1338.7162404493,0,0,429.79828202591,314.162644026516,0,3277.86152155074,30072.7652739431,32830.0263954561,44880.1159574525,0.135779186725645,1268.0613078,x86
2019-08-18 00:11:00,48.5634392349727,-125.459708278689,30.709533282879,11.7352333333333,32.0277,2.89508333333333,D20190818T001148_IFCB777,0,1415.67934824178,0,3112.38385281006,5008.93611897717,0,1177.43224942532,0,6837.34369350548,20965.0112088949,2328.36543239684,4043.4482721769,24923.4657710062,0,0,0,0,238.775641925965,0,383.891287550842,28671.6640214882,40504.7963657757,28752.5042617104,-0.148826394245982,510.1986352,x86
2019-08-18 00:36:00,48.5669641388889,-125.571303388889,35.7854528998535,15.11825,31.83825,4.79558333333333,D20190818T003617_IFCB777,0,17152.9339729822,25130.2789130912,242704.383767706,866529.114153424,0,1221.67763700305,22721.1404897397,61633.2671126156,36893.7213709246,3377.63657676591,7238.95682955919,367779.039803377,2706.00457695502,0,450.674762526574,7562.21212295636,16042.6804779556,142420.088103306,18128.4890606081,251578.372799927,1751086.23285452,87384.3892399716,-1.30186895655836,479.248412666667,x86
2019-08-18 01:00:00,48.5653634722222,-125.681310333333,40.2583413008039,15.6368333333333,31.8766166666667,3.22808333333333,D20190818T010048_IFCB777,0,28052.1274751538,7884.30874150371,88790.7089599588,118000.023657917,0,910.831139265098,4329.86464402855,12175.9271060416,12614.2780939911,416.660914066405,2402.79848938591,106605.94177435,3988.63723425159,0,557.150592736982,29902.4527037803,45282.7146963719,28535.4590607788,9477.14790105478,85342.2863951357,451200.472428746,47815.7296166258,-0.974790638628436,0,x86
2019-08-18 01:25:00,48.5645303888889,-125.790423194444,43.5900271841507,16.7895333333333,31.7931166666667,2.82891666666667,D20190818T012518_IFCB777,0,4219.39998253739,913.721130690871,40461.604330604,11796.159894389,0,0,3139.40329349341,2829.09324248498,8356.71808330068,426.387232849386,3382.96567661203,26871.413835202,2604.62623933628,0,0,6719.43109222859,32402.2514190643,4221.62404767229,1673.85570881006,31268.5066768135,130493.780940482,19524.8742687929,-0.824982654206992,0.511378,x86
2019-08-18 01:49:00,48.5644950555555,-125.885023555556,46.8663252627618,16.3301333333333,31.68945,2.52766666666667,D20190818T014947_IFCB777,0,0,0,10071.0678574307,4727.61037498158,117.617800845487,1376.49168003443,0,0,8265.89418329879,2232.61491402239,2604.80978506076,6470.99203649401,2065.07395968128,0,0,4659.94710940616,12072.9715304955,0,454.13304907489,15999.7379439156,40639.4137184096,13103.3188823819,-0.491543667676119,0,x86
2019-08-18 02:14:00,48.5640156497175,-125.998350847458,51.7885245483614,16.7095833333333,32.1333,2.104,D20190818T021417_IFCB777,0,0,235.23685887854,5951.80903814318,3796.09146507209,0,0,0,1859.71262470213,2384.96813562672,334.456931856162,249.106770816443,8832.10132467633,110.903839261586,0,0,3253.61894505183,4702.49392483327,2216.83948773167,0,5514.22320125769,30958.8075083506,2968.53183829933,-1.01811026581258,5.33966566666667,x86
2019-08-18 02:38:00,48.5641665277778,-126.105981861111,57.0737658677904,17.3070666666667,32.1076,2.03375,D20190818T023846_IFCB777,3490.518944466,10410.2978384904,270.33954819852,3028.96737443748,2431.17221226084,0,0,0,0,2069.8193925859,135.777548460658,265.336499766227,0,0,0,0,705.912487032231,2520.37162541479,1943.24933719783,0,2566.6871783689,10900.0125845417,16371.7502237692,0.176654795438547,385.893213714286,x86
2019-08-18 03:27:00,48.5623005833333,-126.297254555556,65.7235889941637,16.7179333333333,32.201,1.85908333333333,D20190818T032753_IFCB777,0,0,0,0,1415.92749810364,0,0,0,296.042405295411,3640.14653781941,0,652.025657946762,108.63015569022,0,0,0,299.138035185275,692.340950290137,0,0,8732.87758505429,2812.07904456468,4292.17219576617,0.183596372484322,0,x86
2019-08-18 03:52:00,48.5617848888889,-126.4122395,70.3756407216406,17.0029166666667,32.1517833333333,1.7935,D20190818T035222_IFCB777,0,0,651.900979939474,0,2256.25595997636,0,0,0,0,3869.52229423134,0,111.206075598458,0,0,0,0,1955.56472027134,0,0,0,5516.20747506099,4863.72166018716,3980.72836982979,-0.0869863672346399,0,x86
2019-08-18 04:16:00,48.5631430555555,-126.523685666667,75.0681474265675,17.22236,32.1658,1.72608333333333,D20190818T041652_IFCB777,0,0,116.92869569758,0,2585.92329641128,0,0,0,0,5353.41457907187,0,135.213982399307,0,0,0,0,0,195.341245969205,0,0,4579.59372561303,2898.19323807806,5488.62856147118,0.27726579719494,0,x86
2019-08-18 04:41:00,48.5641274722222,-126.605557333333,78.8770975067022,17.20852,32.1801666666667,1.6855,D20190818T044121_IFCB777,0,0,0,1113.04384005052,1116.68730887902,0,0,0,0,2644.81690106822,0,178.574919192173,0,0,0,0,0,0,0,0,1585.26342032239,2229.73114892954,2823.39182026039,0.10247771344736,0,x86
2019-08-18 05:05:00,48.5645653611111,-126.715847333333,84.4786831393419,17.2352,32.1893833333333,1.62408333333333,D20190818T050550_IFCB777,0,0,132.118571823025,0,534.554867105318,0,0,0,0,3120.74234977298,169.916063383468,0,4081.92278933305,0,0,0,116.870580729491,0,0,0,185.727337895422,4865.46680899088,3290.65841315644,-0.169799005051495,0,x86
2019-08-18 05:30:00,48.5661357909605,-126.628195847458,79.836082299664,17.1573166666667,32.1833666666667,1.59166666666667,D20190818T053020_IFCB777,0,1217.26276539628,364.619734878931,1348.1487093077,1288.40722518664,0,0,0,1004.58973800489,3254.48983529897,0,377.21087091061,0,0,0,0,0,239.051769261362,691.451466509194,0,2326.19008413872,4936.26864314871,4848.96347160587,-0.00774829073918622,NaN,
2019-08-18 05:54:00,48.5645854722222,-126.511758166667,74.3983226098976,17.2259,32.166,1.55291666666667,D20190818T055449_IFCB777,0,0,0,0,494.859457914741,0,0,0,0,6033.9541266892,0,396.498459384463,0,0,0,0,841.38563551382,0,0,0,9110.10206822166,1336.24509342856,6430.45258607367,0.682098059209596,NaN,
2019-08-18 06:19:00,48.5634751111111,-126.385162083333,69.1420440303543,16.8889833333333,32.1496,1.52708333333333,D20190818T061919_IFCB777,0,0,365.648154075269,0,1267.98640086444,0,0,0,641.837852597721,2385.35480902346,0,721.061771298355,255.081062674045,0,0,0,0,0,0,0,284.292639773002,2530.55347021147,3106.41658032181,0.0890123739123847,NaN,
2019-08-18 06:43:00,48.5630771944445,-126.264067833333,64.3896908296814,16.5399333333333,32.1809166666667,1.50808333333333,D20190818T064348_IFCB777,0,5156.55925966231,0,0,1237.75289938184,0,0,0,0,2130.38112058383,441.16834406552,337.086929864108,0,0,0,0,1302.21310339167,0,0,0,9500.25165003176,2539.96600277351,8065.19565417577,0.501669897692401,NaN,
2019-08-18 07:08:00,48.5632925,-126.136694361111,58.6143758205088,16.6008333333333,32.1314833333333,1.525,D20190818T070818_IFCB777,0,8018.53526565223,468.637574555814,0,1670.44914432576,0,0,0,2282.70363251853,2039.71473223038,0,710.979944761137,0,140.818564216701,0,0,0,528.563034838184,0,0,25883.6735808234,5091.17195045499,10769.2299426437,0.325321915198875,NaN,
2019-08-18 07:32:00,48.5645088055555,-126.011424555556,52.3649785390919,16.5243333333333,32.1413666666667,1.489,D20190818T073247_IFCB777,0,0,0,0,2078.20318634246,0,833.94374860049,0,0,1736.79475852057,453.452189084085,153.57794245192,7044.31562628758,391.598654094264,0,0,0,1040.80566049068,0,0,2237.32234309069,10554.923127215,2343.82489005657,-0.653385803397115,NaN,
2019-08-18 07:57:00,48.5639749444444,-125.884113888889,46.8802330901853,16.7809166666667,32.0824,1.56608333333333,D20190818T075716_IFCB777,0,4863.34708942552,0,3069.68979871309,267.742677529646,0,0,0,332.11158977781,2902.10278039678,0,3221.51369583859,0,1027.37804781049,0,0,2967.3966063183,33127.103407861,805.552065667204,0,6387.47436298719,41596.9741936775,10986.9635656609,-0.578154970457775,NaN,
2019-08-18 08:21:00,48.5639084166667,-125.795437666667,43.8049776195164,16.1759166666667,31.7805,1.78891666666667,D20190818T082146_IFCB777,0,5055.36706629932,0,15437.8336213784,334.073641756382,0,650.477919627422,0,3897.35057718101,5003.35259775441,1356.60296734838,3470.08299517869,10202.1880130731,1267.8219431451,0,0,0,15546.1300188904,0,0,20434.8164740741,46685.3978154244,14885.4056265808,-0.496400517818206,NaN,
2019-08-18 08:46:00,48.5639081666667,-125.846908611111,45.5060099279935,16.04495,31.6772166666667,1.78225,D20190818T084615_IFCB777,0,1783.7375459334,0,4480.81248805281,604.753353121092,0,0,0,325.364736409785,5759.32184456166,604.666718493031,4988.68993500243,9144.10888846004,5700.7533264077,0,0,2422.79906953622,3323.69844142864,0,0,8179.79254718057,26002.2903034163,13136.4160439905,-0.296518350875684,NaN,
2019-08-18 09:10:00,48.5635528888889,-125.95278625,49.7596837745873,16.5408166666667,32.1310666666667,1.54475,D20190818T091045_IFCB777,0,1572.98609689278,0,2149.81764855197,394.745914266999,0,0,0,0,1495.04778899152,0,598.291043738954,3237.9428035388,0,0,0,1019.82336958639,3089.04531277763,0,0,7654.76319765646,9891.37504872178,3666.32492962326,-0.430951182663586,NaN,
2019-08-18 09:35:00,48.5640918926554,-126.060328954802,54.7999910119268,16.6070166666667,32.1205166666667,1.51016666666667,D20190818T093514_IFCB777,0,12718.4631846488,0,5760.34309930029,649.144268379705,0,0,0,0,804.980374074578,0,0,0,0,0,0,0,1606.73510639495,0,0,7826.11967862883,8016.22247407495,13523.4435587234,0.227095470576701,NaN,
2019-08-18 09:59:00,48.56333,-126.164399694444,59.9753136814391,16.3831833333333,32.1393166666667,1.49408333333333,D20190818T095944_IFCB777,0,12606.6587957307,0,0,386.648766845736,0,0,0,0,881.824821609444,0,529.048177888336,0,121.058357491632,0,0,3039.38403349703,1236.00580108327,0,0,342.262869100542,4783.09695891767,14017.5317952285,0.466902558108386,NaN,
2019-08-18 10:24:00,48.5635362146893,-126.172934265537,60.3863341613672,16.3714833333333,32.1477833333333,1.46291666666667,D20190818T102413_IFCB777,0,4711.16235717469,0,4014.32713422206,1028.04938954632,0,0,0,410.329232564731,1180.51171135656,0,311.086609176593,0,0,0,0,0,260.23087169689,0,0,1801.01948964534,5712.93662803,6202.76067770784,0.0357196162871015,NaN,
2019-08-18 10:48:00,48.5643808469945,-126.249242704918,63.7220477306166,16.49375,32.1684,1.42783333333333,D20190818T104842_IFCB777,0,0,0,1369.17411547486,1392.0775813829,0,0,0,0,1729.55021245127,163.962243303618,882.391324506689,0,114.019638218629,0,0,1896.13522909655,1091.76911509787,715.548937094991,0,1748.06890366655,6578.72461636579,2775.90378026158,-0.374646885603993,NaN,
2019-08-18 11:13:00,48.5643357103825,-126.357379016393,67.9813833831858,16.90205,32.1481833333333,1.39058333333333,D20190818T111312_IFCB777,0,0,0,0,239.429158823514,0,0,0,0,2078.84846164814,0,281.825941312178,1285.21688779762,0,0,0,0,247.36739015494,0,0,400.491995629293,1772.01343677608,2360.67440296032,0.124507995600829,NaN,
2019-08-18 11:37:00,48.5620210277778,-126.463326083333,72.4852656226556,17.1956,32.1641333333333,1.36816666666667,D20190818T113741_IFCB777,0,724.667697709199,0,0,232.810986789814,0,0,0,0,2751.39759906944,0,0,0,0,0,0,0,0,134.154831339707,0,619.250915244094,366.96581812952,3476.06529677864,0.975405369364829,NaN,
2019-08-18 12:02:00,48.5629850277778,-126.549633833333,76.2852117574445,17.1965166666667,32.1825833333333,1.33766666666667,D20190818T120210_IFCB777,0,0,122.634254184813,795.947711380689,179.499303823119,0,0,0,0,2734.83620366907,0,0,0,0,0,0,0,0,0,0,24346.6384391848,1098.08126938862,2734.83620366907,0.396060285670767,NaN,
2019-08-18 12:26:00,48.5637082777778,-126.550365888889,76.2576602937524,17.2017166666667,32.1834,1.3285,D20190818T122640_IFCB777,0,0,279.133522178284,0,7906.41245715665,0,0,0,0,4192.97895104845,0,229.497548300515,0,0,0,0,554.196690801689,0,0,0,0,8739.74267013662,4422.47649934897,-0.295784610342865,NaN,
2019-08-18 12:51:00,48.566302,-126.585292277778,77.7063460905137,17.17075,32.1845833333333,1.30633333333333,D20190818T125109_IFCB777,0,0,0,0,308.837503247745,0,0,0,0,1737.78924930396,0,190.549148902652,0,0,0,0,3361.47054465349,308.183507873446,0,0,138.197762623516,3978.49155577468,1928.33839820661,-0.314419179661129,NaN,
2019-08-18 13:15:00,48.5643363888889,-126.687563027778,83.0125012953657,17.1627833333333,32.1861833333333,1.29516666666667,D20190818T131539_IFCB777,0,0,0,643.486121518388,248.113191516356,0,0,0,14778.61555872,1757.28784883086,0,307.860338406173,4959.11140544446,0,0,0,0,335.516126144377,0,0,9236.71888339001,20964.8424033436,2065.14818723703,-1.00635085040516,NaN,
